discussion_answer_id,taiwan_discussions_user_id,course_id,discussion_answer_content,discussion_question_id,discussion_answer_parent_discussion_answer_id,discussion_answer_created_ts,discussion_answer_updated_ts
"jb8B_BXZEeWmISIAC9QOog",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>回复编辑功能竟然不知道怎么用</text></co-content>","l3YWphV6EeWM2iIAC0KUpw","",2015-06-18 16:46:23.486,2015-06-18 16:49:03.081
"rS2cIBbkEeWmISIAC9QOog",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>各位同学们绘制太极的时候请按照习题中给的尺寸来画，测量距离时可以先连接A、B两点，然后使用list命令查看AB线段的长度坐标等信息，这样能够保证精确性。</text></co-content>","8EGVKxYsEeWYoCIAC5MBcw","",2015-06-20 00:38:31.847,2015-06-20 00:38:31.847
"r1JC4zhJEeWddiIAC9pDDA",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>多参与呀！</text></co-content>","7S-UIzKsEeWV8SIACyyfnQ","NoVhMjQ1EeWV8SIACyyfnQ",2015-08-01 12:34:42.984,2015-08-01 12:34:42.984
"OeEqiVrgEeWYng6rkEfI9w",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>又来刷存在感了，时间真快，都过去两个月了。好好学习</text></co-content>","I-g4rilyEeWmXSIAC00EeA","",2015-09-14 12:57:59.49,2015-09-14 12:57:59.49
"K2woE1b2EeWKmQoJyDBkQQ",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>每项作业都有详细的作业描述与范例，可以参照着做。</text><text/></co-content>","ZtHzHFM3EeWxHxIGetKceQ","",2015-09-09 13:24:59.512,2015-09-09 13:24:59.512
"XCw8njKqEeWV8SIACyyfnQ",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>在格式&gt;线性&gt;线性管理器窗口下可以进行加载。</text><img assetId=\"UMstuDKqEeWYfwqmmkCoYQ\" alt=\"\"/><text/></co-content>","-Xnney2-EeWTqyIAC44O4Q","",2015-07-25 08:51:37.69,2015-07-25 08:51:37.69
"9QgTKmc2EeWEHBK0qnR5nQ",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>大赞！</text></co-content>","v9Uq-2ckEeW1ShIhri4C5Q","",2015-09-30 05:49:04.151,2015-09-30 05:49:04.151
"QRgS_DdWEeWj5iIACwIAYw",debe998bc157c505385fb0724e7cd48f8d5c5bee,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>  老師您好，請問要如何開啟以下這個功能提示式窗呢？  </text><img assetId=\"MlqUCzdWEeW9-ApEEK7zzw\" alt=\"\"/><text/></co-content>","JtE9ATdWEeWF2iIACyygBg","",2015-07-31 07:32:10.348,2015-07-31 07:32:10.348
"avoCfzf2EeWNVyIAC0uErA",debe998bc157c505385fb0724e7cd48f8d5c5bee,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>感謝老師，幫了我大忙！請問有沒有哪裡有列表之類的，可以看到各種功能鍵的說明呢？</text></co-content>","JtE9ATdWEeWF2iIACyygBg","",2015-08-01 02:38:40.092,2015-08-01 02:38:40.092
"n7zf6zZ_EeWPACIACw4G5w",debe998bc157c505385fb0724e7cd48f8d5c5bee,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>謝謝！</text></co-content>","li24SjUHEeWNVyIAC0uErA","M6F-iTYLEeWF2iIACyygBg",2015-07-30 05:55:47.337,2015-07-30 05:55:47.337
"WlKHkCSAEeWd3iIAC7VAtA",986d333961f8b5d57d8b33f0a217159f206516bc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>用@转换相对和绝对坐标</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","PLpnxR1wEeWd3iIAC7VAtA",2015-07-07 08:15:39.444,2015-07-07 08:15:39.444
"qKSVAhP9EeWd3iIAC7VAtA",986d333961f8b5d57d8b33f0a217159f206516bc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>确实是无法提交</text></co-content>","WeSt2xPnEeWYoCIAC5MBcw","",2015-06-16 07:59:48.168,2015-06-16 07:59:48.168
"9qevfodhEeWSYQozs4uCsQ",3189925ebf4864ae949584c07b544afa16bb6a47,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>應該不是，跟墻有關和校園有關吧，我和同學有討論過，她說她登錄國外的課程很快，但是台灣的明顯變慢了，沒有關係哦，寒假再好好學也不遲，最近心態好了很多，喜歡就會堅持的！謝謝你！</text></co-content>","4ojdcoCZEeWFDQ4Rhv_F_Q","MZPNGoCvEeWm9hKwN2_UgQ",2015-11-10 04:17:32.443,2015-11-10 04:17:32.443
"rk-AH4CbEeWXKRJ71r2fxw",3189925ebf4864ae949584c07b544afa16bb6a47,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>而且我連驗證照片都上傳不上嗚嗚嗚</text></co-content>","4ojdcoCZEeWFDQ4Rhv_F_Q","",2015-11-01 13:23:03.74,2015-11-01 13:23:03.74
"aB67CodhEeWDahI4As6YoQ",3189925ebf4864ae949584c07b544afa16bb6a47,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>謝謝你的建議，以後一定會使用！現在各種各樣的事情也開始多了起來，心態也調整許多，我會繼續完成這門課的學習！謝謝有你們如此貼心的陪伴！真的太好了！（就因為這樣那樣麻煩原因，你貼心幫我截的圖也看不到嗚嗚嗚嗚）</text></co-content>","4ojdcoCZEeWFDQ4Rhv_F_Q","MD4nwIEEEeWG5g5SVnl4ww",2015-11-10 04:13:33.309,2015-11-10 04:19:19.564
"upFC3xP3EeWd3iIAC7VAtA",a90c1cc35b410824c9d54a5700e2b395d408e3f3,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>的確。問卷可以填寫，但是提交確顯示過期了。</text></co-content>","IL_PRxPOEeWHGCIACznL2w","",2015-06-16 07:17:21.26,2015-06-16 07:17:21.26
"jdl0PtSHEeWsaAqtPzxiow",965d307469473b578a8607a357924882fa377c24,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>两个间距都是2.0</text></co-content>","tbf3PxSAEeWA7CIAC5WDNQ","vf1TR1dkEeWZ5g4_W5BoCw",2016-02-16 08:30:37.018,2016-02-16 08:30:37.018
"H19HPM1VEeWx_BI9PC2FcQ",965d307469473b578a8607a357924882fa377c24,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>同问</text></co-content>","-ce3YMXGEeWdGw5KNOdybw","",2016-02-07 04:41:58.692,2016-02-07 04:41:58.692
"-_uIWRPXEeWHGCIACznL2w",6cf8e719ca74167f1e1578851f6590d19ca16b15,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>学习是免费的，证书是收费的</text></co-content>","5UfTIRPGEeWM2iIAC0KUpw","",2015-06-16 03:30:07.113,2015-06-16 03:30:07.113
"27DoeoF8EeWm9hKwN2_UgQ",9f0a9d44bc314e6e0059501c3356cb821df1e935,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>謝謝康老師  努力趕進度~</text></co-content>","p3OS7oB7EeWZiRK7avAQuw","wLPS04CZEeWFDQ4Rhv_F_Q",2015-11-02 16:14:56.64,2015-11-02 16:14:56.64
"n3XPP4CCEeWZiRK7avAQuw",05613584c8a31b3b3b51795b311cd4a545792799,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>愛您喔~~~~教得很讚、很精彩！！！</text></co-content>","p3OS7oB7EeWZiRK7avAQuw","",2015-11-01 10:23:41.407,2015-11-01 10:23:41.407
"5THrlBSTEeWM2iIAC0KUpw",e4c22103c597c97d163fbb4b007ff350f14b5727,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Please provide english subtitles</text></co-content>","HOVQshOlEeWHGCIACznL2w","",2015-06-17 01:55:14.267,2015-06-17 01:55:14.267
"_QKclk0qEeWpgBJUo9Z-Uw",e4c22103c597c97d163fbb4b007ff350f14b5727,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>thank you so much for initiating the process to provide subtitles in english. We are ready to wait</text></co-content>","HOVQshOlEeWHGCIACznL2w","z30gyCOoEeWM2iIAC0KUpw",2015-08-28 02:17:53.344,2015-08-28 02:17:53.344
"AZTrEhOrEeWd3iIAC7VAtA",7fa4ac53ae4d34a0eee7bcd18672d055df64c680,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Podrían colocar los subtitulos en Ingles o Español porfavor ???</text></co-content>","HOVQshOlEeWHGCIACznL2w","",2015-06-15 22:08:09.154,2015-06-15 22:08:09.154
"-9v4EFvqEeW8nxIOF_9POw",7fa4ac53ae4d34a0eee7bcd18672d055df64c680,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>please provide Spanish subtitles of this course !!!</text></co-content>","HOVQshOlEeWHGCIACznL2w","z30gyCOoEeWM2iIAC0KUpw",2015-09-15 20:47:31.064,2015-09-15 20:47:31.064
"ls82EE1REeWxHxIGetKceQ",7fa4ac53ae4d34a0eee7bcd18672d055df64c680,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>when in Spanish ??</text></co-content>","HOVQshOlEeWHGCIACznL2w","z30gyCOoEeWM2iIAC0KUpw",2015-08-28 06:54:12.252,2015-08-28 06:54:12.252
"Cp_PU4VjEeWOJwp8z3qGpQ",ab730cace8e82300da84370c40ffbb32fbc6411d,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>老师讲得很好，很有热情，赞一个</text></co-content>","p3OS7oB7EeWZiRK7avAQuw","",2015-11-07 15:20:13.117,2015-11-07 15:20:13.117
"HvcRGYVkEeWA9w4ipzCZ2Q",ab730cace8e82300da84370c40ffbb32fbc6411d,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>I am a Chinese student.I am leaning English .But I find it is very difficult ,If you can help me to learn English  ,I will be happy.And I also can help you to learn Chinese.</text></co-content>","GziZ-VvEEeWKaRJGciUWiw","",2015-11-07 15:27:56.74,2015-11-07 15:27:56.74
"Pi1w0oVjEeWA9w4ipzCZ2Q",ab730cace8e82300da84370c40ffbb32fbc6411d,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>是网络的问题吧？如果网速好的话，你可以换个浏览器试试</text></co-content>","FyWYmIQuEeWZCxLh4264pw","",2015-11-07 15:21:39.609,2015-11-07 15:21:39.609
"KA5WeIVkEeW_TQrOC1clnQ",ab730cace8e82300da84370c40ffbb32fbc6411d,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>I am a Chinese student.I am leaning English .But I find it is very difficult ,If you can help me to learn English  ,I will be happy.And I also can help you to learn Chinese.</text></co-content>","GziZ-VvEEeWKaRJGciUWiw","",2015-11-07 15:28:11.992,2015-11-07 15:28:11.992
"JXdGrzrfEeW2ASIACxeTpg",58560f6501f3f73f6972d60a0c0250c8776b1eb2,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>We really need English </text></co-content>","HOVQshOlEeWHGCIACznL2w","",2015-08-04 19:29:38.536,2015-08-04 19:30:35.434
"lJHXNsjwEeWNrwo_o9VBAQ",fb8b2bef7cc9630da94f985a150fe2dabbae92f0,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>不需要给5个同学评分吧？！</text></co-content>","ha8-8sgzEeWNrwo_o9VBAQ","",2016-02-01 14:32:11.496,2016-02-01 14:32:11.496
"sEa8QcjwEeWQeBKXzVfQFQ",fb8b2bef7cc9630da94f985a150fe2dabbae92f0,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>不需要让5个同学评分才能PASS吧？！</text></co-content>","ha8-8sgzEeWNrwo_o9VBAQ","",2016-02-01 14:32:57.98,2016-02-01 14:32:57.98
"r9D5chScEeWA7CIAC5WDNQ",3a686f0ad845c80e217abd0dafa19648a633a5ea,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>你好，请问你后来装上没呀？因为我也出现这个问题了，点击后就没有反应了。</text></co-content>","5cGlwxQVEeWA7CIAC5WDNQ","",2015-06-17 02:58:10.183,2015-06-17 02:58:10.183
"s4yE9hVHEeWYoCIAC5MBcw",3a686f0ad845c80e217abd0dafa19648a633a5ea,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>謝謝，我已經安裝成功了。</text></co-content>","5cGlwxQVEeWA7CIAC5WDNQ","amoGjhTOEeWd3iIAC7VAtA",2015-06-17 23:22:20.386,2015-06-17 23:22:20.386
"yyk3ARynEeWd3iIAC7VAtA",3a686f0ad845c80e217abd0dafa19648a633a5ea,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>你好，我在畫圖時，有時候能用tab鍵，但有時候必須用\"&lt;\"键，请问问什么？</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","AEq-fhSREeWM2iIAC0KUpw",2015-06-27 08:37:49.826,2015-06-27 08:37:49.826
"ohwLah2JEeWmISIAC9QOog",3a686f0ad845c80e217abd0dafa19648a633a5ea,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>請問，你現在畫出來了嗎？</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","PLpnxR1wEeWd3iIAC7VAtA",2015-06-28 11:34:27.214,2015-06-28 11:34:27.214
"hDSVCByoEeWM2iIAC0KUpw",3a686f0ad845c80e217abd0dafa19648a633a5ea,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我在繪製正方形的時候按的是“&lt;”鍵，但是在繪製後面一個圖畫的時候，必須用tab鍵，不然就畫不出來，你可以試一下。</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","OeEC6BykEeWHGCIACznL2w",2015-06-27 08:43:00.279,2015-06-27 08:43:00.279
"AZ3QzR35EeWYoCIAC5MBcw",3a686f0ad845c80e217abd0dafa19648a633a5ea,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>恩，是基點對嗎？但是我在畫正方形B點要輸入（0，,100）時就必須用\"&lt;\"鍵，而在畫第二個圖長度80，角度80的時候，只能用tab鍵，所以，我很奇怪。</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","OeEC6BykEeWHGCIACznL2w",2015-06-29 00:51:41.585,2015-06-29 00:51:41.585
"QX7Pjx35EeWM2iIAC0KUpw",3a686f0ad845c80e217abd0dafa19648a633a5ea,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>不是的，因為我在輸入的時候已經調成了英文輸入。但是，還是謝謝啦！</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","AEq-fhSREeWM2iIAC0KUpw",2015-06-29 00:53:28.756,2015-06-29 00:53:28.756
"JYfy9ry_EeWJPQ76oZDWrw",3461d20e40dc1c0615abfc18400d046de0f4774e,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>他们是一个整体那就不需要那条线</text></co-content>","YpnBOJy3EeWw3Q42UmLfBQ","",2016-01-17 02:08:05.911,2016-01-17 02:08:05.911
"BB24CLy_EeWgOgqFA-9kqQ",3461d20e40dc1c0615abfc18400d046de0f4774e,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>他们是一个整体那就不需要那条线</text></co-content>","YpnBOJy3EeWw3Q42UmLfBQ","",2016-01-17 02:07:09.85,2016-01-17 02:08:28.783
"IztmWbs-EeWJPQ76oZDWrw",c098051b4f5c6de3ac559b38fa38e415de737554,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>同问！！</text></co-content>","ZvPWXZvaEeWzwg7t8Z85Vw","",2016-01-15 04:12:05.813,2016-01-15 04:12:05.813
"S-IYLEHBEeW1sBLx200YMw",03cc9bf386e626817d3fa0ff906587adb706a425,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>你们都好厉害</text><text/></co-content>","FayOZRsoEeWd3iIAC7VAtA","",2015-08-13 13:43:36.227,2015-08-13 13:43:36.227
"5lg94j0NEeWeYyIAC1WQXA",e8fe5257247b531c60f9fb3cf6ab231d2e70d92f,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>好像不能註冊的樣子啊...</text></co-content>","AzTGsBPKEeWM2iIAC0KUpw","",2015-08-07 14:09:21.308,2015-08-07 15:16:36.702
"pjtgth40EeWmISIAC9QOog",2a6e2752280f1bdd5756480622e0dd97170670e2,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>可以，我就下的2016</text></co-content>","ZRiOLxQtEeWM2iIAC0KUpw","",2015-06-29 07:58:38.071,2015-06-29 07:58:38.071
"YWSySDQtEeWNVyIAC0uErA",eb97dd6237034902fe374addbf21ceb9cb53361e,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>好的，多谢啦！</text></co-content>","un6s1zQGEeWPACIACw4G5w","D-41IDQtEeWPACIACw4G5w",2015-07-27 07:02:01.683,2015-07-27 07:02:01.683
